#,Name,Description,Icon,,MaxStacks,ClassJobCategory,StatusCategory,HitEffect,VFX,LockMovement,,LockActions,LockControl,Transfiguration,IsGaze,CanDispel,InflictedByActor,IsPermanent,PartyListPriority,CanIncreaseRewards,,,ParamModifier,ParamEffect,CanStatusOff,Log,IsFcBuff,,Invisibility,TargetType,Flags,,,,,
2795,"Kreis der Leichtheit","Erleidet schrittweise Schaden.",210158,0,0,1,2,17,0,False,False,False,False,False,False,True,False,False,10,0,False,True,30,0,False,0,False,1,False,0,0,0,False,False,False,0
2796,"Vollkommener Sentinel","Erlittener Schaden ist verringert.",210151,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-20,0,False,0,False,0,False,0,0,0,False,False,False,0
2797,"Vollkommener Schutzwall","Erlittener Schaden ist verringert.",210152,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,False,0
2798,"Vollkommene Reflexion","Ausgeteilter Schaden ist verringert.",213103,158,0,1,2,17,0,False,False,False,False,False,False,True,False,False,50,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,False,0
2799,"Ätherlabung","Äther wird absorbiert und angesammelt.",215429,0,0,1,1,16,361,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2800,"Faulende Chlamys","Der Fluch der Dreifäulenoper erfüllt die Fasern der Chlamys.",215430,0,0,1,1,16,362,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2801,"Resistenz -","Diverse Resistenzen sind verringert.",215431,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,199,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2802,"Dreifäulenoper","Ein Protagonist in der Dreifäulenoper. Der Fluch wird bei Kontakt auf andere Personen übertragen. Bei Ende des Effekts erleiden bestimmte Rollen verheerenden Schaden.",215432,0,0,1,2,17,35,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2803,"Zwischenakt","Gegen den Fluch der Dreifäulenoper immunisiert.",215433,0,0,1,2,17,59,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2804,"Ätherdorn","Ein Ätherdorn bohrt sich in das Fleisch. Bei Ende des Effekts wird der Äther im Inneren freigesetzt. ",215386,0,0,1,2,17,317,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2805,"Glückskarotte","Hat eine gigantische Weltraummöhre verspeist. Hat euphorische Glücksgefühle und einen unglaublichen Heißhunger nach mehr.",216242,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2806,"Knobelkarotte","Hat eine gigantische Weltraummöhre verspeist. Sagenhaftes Denkvermögen von kurzer Dauer. ",216243,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2807,"Duselmöhre","Hat eine gigantische Weltraummöhre verspeist. Hasenpfoten sind von gestern. Heute bringen Duselmöhren das Glück ins Haus.",216244,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2808,"Kraftkarotte","Hat eine gigantische Weltraummöhre verspeist. Besitzt mehr Kraft im Arm als nach einem Jahr Hantelstemmen in der Muckibude.",216245,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2809,"Magieschaden +","Ausgeteilter Magieschaden ist erhöht.",218481,37,16,1,1,16,0,False,False,False,False,False,False,False,True,True,1,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
2810,"Tanzgesang","Tanzt unter Einfluss des Gesangs.",215414,0,0,1,2,17,0,True,False,True,False,False,False,False,False,False,200,0,False,False,0,4,False,0,False,0,False,0,0,0,False,False,False,0
2811,"反転プログラム","プログラムが逆の順番で実行される状態。",0,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2812,"","",0,0,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,True,False,0,34,True,0,False,0,False,0,0,0,False,False,False,0
2813,"","",0,0,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,True,False,0,34,True,0,False,0,False,0,0,0,False,False,False,0
2814,"","",0,0,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,True,False,0,34,True,0,False,0,False,0,0,0,False,False,False,0
2815,"","",0,0,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,True,False,0,34,True,0,False,0,False,0,0,0,False,False,False,0
2816,"","",0,0,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,True,False,0,34,True,0,False,0,False,0,0,0,False,False,False,0
2817,"Festteilnehmer","Nimmt am Fest teil. Es können nur besondere Spezialkommandos ausgeführt werden.",216214,69,0,1,1,16,0,False,False,False,False,False,False,False,True,True,100,0,False,False,0,2,True,0,False,0,False,0,0,0,False,False,False,0
2818,"Erd-Orientierung","Erhöhte Affinität zum Element Erde der ätherischen Aura.",215415,69,0,1,1,16,0,False,False,False,False,True,False,False,True,True,200,0,False,False,0,2,False,0,False,0,False,0,0,0,False,False,False,0
2819,"Blitz-Orientierung","Erhöhte Affinität zum Element Blitz der ätherischen Aura.",215416,69,0,1,1,16,0,False,False,False,False,True,False,False,True,True,200,0,False,False,0,2,False,0,False,0,False,0,0,0,False,False,False,0
2820,"Wind-Orientierung","Erhöhte Affinität zum Element Wind der ätherischen Aura.",215417,69,0,1,1,16,0,False,False,False,False,True,False,False,True,True,200,0,False,False,0,2,False,0,False,0,False,0,0,0,False,False,False,0
2821,"Ediktbruch","Nichtbefolgen des Edikts führt zu Bewegungsunfähigkeit.",215418,0,0,1,2,3,0,True,False,True,False,False,False,False,False,False,200,0,False,False,0,4,False,0,False,0,False,0,0,0,False,False,False,0
2822,"Widerspenstig","Erfüllt von einem närrischen Eigensinn. Bestrafung derjenigen, die die Edikte befolgen.",215419,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2823,"","",0,97,0,1,1,0,0,False,False,False,False,False,False,False,False,False,0,0,True,False,0,37,True,0,False,0,True,0,2,6,False,False,False,0
2824,"Entkräftung","Ist so entkräftet, dass keine Handlung möglich ist.",215405,0,0,1,2,17,72,True,False,True,False,False,False,False,True,False,0,0,False,False,0,4,False,0,False,0,False,0,0,0,False,False,False,0
2825,"Außer Betrieb","Alle autonomen Funktionen sind außer Betrieb gesetzt.",215406,0,0,1,2,17,350,True,False,True,False,False,False,False,True,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2826,"Giftodem","Durch Gifteinwirkung verursachte Schmerzen führen zu temporärer Bewegungsunfähigkeit.",215420,0,0,1,2,17,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2827,"Kosmischer Bannkreis","Durch die Macht des Kosmischen Bannkreises wird das Gift neutralisiert.",215421,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2828,"Gebet der Morgenröte","Das Gebet deiner Gefährten schenkt dir ungeahnte Kraft. Ausgeteilter Schaden ist massiv erhöht.",217571,0,7,1,1,29,0,False,False,False,False,False,False,False,True,True,200,0,False,False,50,0,True,0,False,0,False,0,0,0,False,False,False,0
2829,"Letzte Wacht","Ein Schild verringert erlittenen Schaden.",212512,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,4,False,0,False,0,False,0,0,0,False,False,False,0
2830,"Letzte Wacht","Erlittener Schaden ist verringert.",212513,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,False,0
2831,"Halones Schild","Erlittener Schaden ist verringert.",216306,112,0,113,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,False,0
2832,"Bann der Dunkelheit","Bewegungsunfähig.",215408,0,0,1,2,12,5,False,True,False,False,False,False,False,False,True,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2833,"Donnerschwinge","Speichert Blitzenergie, die bei Ende des Effekts auf alle Ziele der Umgebung entladen wird.",215597,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2834,"Neurolink","Geist und Körper stehen unter der Kontrolle eines allagischen Reliktes.",215455,0,0,1,2,17,300,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2835,"Wende: Vorne","Bereit, die Richtung zu ändern.
Der Angriff wird nach vorne gerichtet ausgeführt, wobei die Ausrichtung der Zungen- oder Schwanzhaltung folgt.",215424,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2836,"Wende: Hinten","Bereit, die Richtung zu ändern.
Der Angriff wird nach hinten gerichtet ausgeführt, wobei die Ausrichtung der Zungen- oder Schwanzhaltung folgt.",215423,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,199,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2837,"Wende: Links","Bereit, die Richtung zu ändern.
Der Angriff wird nach links gerichtet ausgeführt, wobei die Ausrichtung der Zungen- oder Schwanzhaltung folgt.",215426,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,198,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2838,"Wende: Rechts","Bereit, die Richtung zu ändern.
Der Angriff wird nach rechts gerichtet ausgeführt, wobei die Ausrichtung der Zungen- oder Schwanzhaltung folgt.",215425,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,197,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2839,"Suiton","Körper ist von reflektierender Wassermembran umhüllt, welche Kommandos ermöglicht, die sonst <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Versteckt<UIGlow>01</UIGlow><UIForeground>01</UIForeground> erfordern.",212906,74,0,1,1,16,0,False,False,False,False,False,False,False,False,False,100,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2840,"Prinzessinnenlaune: rechts","Eine launische Anwandlung bewirkt Drehung nach rechts.",215425,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2841,"Prinzessinnenlaune: links","Eine launische Anwandlung bewirkt Drehung nach links.",215426,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2842,"Prinzessinnenlaune: hinten","Eine launische Anwandlung bewirkt Drehung nach hinten.",215423,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2843,"Schild-Eid","Feindseligkeit gegen dich ist erhöht.",212506,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,200,0,False,0,False,0,False,0,0,0,False,False,False,0
2844,"Magiewall","Eine magische Barriere verringert den erlittenen Schaden um einen bestimmten Betrag.",212954,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,60,0,False,False,0,0,False,0,False,0,False,0,12,0,False,False,False,0
2845,"Schnelle Harpe","Die nächste <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Harpe<UIGlow>01</UIGlow><UIForeground>01</UIForeground> kann sofort gewirkt werden und bei ihrer Ausführung wird die Re<SoftHyphen/>ak<SoftHyphen/>ti<SoftHyphen/>vie<SoftHyphen/>rungs<SoftHyphen/>zeit von <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Höllischer Auftritt<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Höllischer Abgang<UIGlow>01</UIGlow><UIForeground>01</UIForeground> verkürzt.",212939,0,0,180,1,0,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2846,"Geflüsterte Anrufung","Der nächste Angriffszauber wird im Gedächtnis gespeichert.",215409,119,0,1,2,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2847,"Erinnerte Anrufung","Der Angriffszauber während Geflüsterte Anrufung wird im Gedächtnis gespeichert und kann leichter gewirkt werden.",215410,119,0,1,2,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2848,"Gespiegelte Anrufung","Der Wir<SoftHyphen/>kungs<SoftHyphen/>be<SoftHyphen/>reich des nächsten Angriffs ist gespiegelt.",217296,0,4,1,2,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,27,False,0,False,0,False,0,0,0,False,False,False,0
2849,"","",0,0,0,1,2,0,0,True,False,True,False,False,False,False,False,False,100,0,True,False,0,4,False,0,False,0,False,0,0,0,False,False,False,0
2850,"","",0,0,0,1,1,0,0,True,False,True,True,False,False,False,False,True,0,0,True,False,0,0,True,0,False,0,False,0,30,0,False,False,False,0
2851,"In Ereignis","Nimmt an einem Spielereignis teil.",215765,0,0,1,1,0,0,False,False,True,True,False,False,False,True,True,100,0,False,False,0,4,True,0,False,0,False,0,0,0,False,False,False,0
2852,"Heilung -","Wirkung von Heilmagie auf sich ist verringert. ",215427,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,-30,0,True,0,False,0,False,0,0,0,False,False,False,0
2853,"Titans Gunst","<UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Bergsprenger<UIGlow>01</UIGlow><UIForeground>01</UIForeground> kann ausgeführt werden.",212698,0,0,28,1,16,0,False,False,False,False,False,False,False,True,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2854,"Nichtssense","<UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Guillotine<UIGlow>01</UIGlow><UIForeground>01</UIForeground> kann ausgeführt werden.",212940,0,0,180,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2855,"Richten","Nächster <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Richtpfahl<UIGlow>01</UIGlow><UIForeground>01</UIForeground> hat einen erhöhten Attacke-Wert. ",212927,0,0,180,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2856,"Hängen","<UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Galgen<UIGlow>01</UIGlow><UIForeground>01</UIForeground> kann ausgeführt werden.",212928,0,0,180,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2857,"Nichtsmahd","Nächster <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Nichtsmäher<UIGlow>01</UIGlow><UIForeground>01</UIForeground> hat einen erhöhten Attacke-Wert. ",212929,0,0,180,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2858,"Kreuzmahd","<UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Kreuzmäher<UIGlow>01</UIGlow><UIForeground>01</UIForeground> kann ausgeführt werden.",212930,0,0,180,1,16,0,False,False,False,False,False,False,False,False,False,0,2,True,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2859,"Schnelle Harpe","Die nächste <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Harpe<UIGlow>01</UIGlow><UIForeground>01</UIForeground> kann sofort gewirkt werden.",212939,0,0,180,1,0,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2860,"Rückkehr möglich","<UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Rückkehr<UIGlow>01</UIGlow><UIForeground>01</UIForeground> kann ausgeführt werden.",212933,0,0,180,1,0,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2861,"Schutzwappen","Erlittener Schaden ist um einen bestimmten Betrag verringert.",212934,0,0,180,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,True,0,False,0,False,0,12,0,False,False,False,0
2862,"Vitalisierendes Wappen","Regeneriert schrittweise LP.",212935,0,0,180,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,True,0,False,0,False,0,0,0,False,False,False,0
2863,"Lemure","Gehüllt in den eigenen Avatar.",219308,0,5,180,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,27,True,0,False,0,False,0,0,0,False,False,False,0
2864,"Eukratische Dosis III","Die (Re-)Ak<SoftHyphen/>ti<SoftHyphen/>vie<SoftHyphen/>rungs<SoftHyphen/>zei<SoftHyphen/>ten von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten und Magie sind verlängert.",212962,0,0,181,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,True,0,False,5,False,0,0,0,False,False,False,0
2865,"Eukratische Diagnose","Erlittener Schaden ist um einen bestimmten Betrag verringert.",212954,28,0,181,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,True,0,False,0,False,0,12,0,False,False,False,0
2866,"Eukratische Prognose","Erlittener Schaden ist um einen bestimmten Betrag verringert.",212954,28,0,181,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,True,0,False,0,False,0,12,0,False,False,False,0
2867,"Eukrasie","Gewisse Kommandos sind verbessert.",212953,0,0,181,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2868,"Pneuma","Erlittener Schaden ist verringert.",212969,0,0,181,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,True,0,False,0,False,0,0,0,False,False,False,0
2869,"Haima","Erlittener Schaden ist um einen bestimmten Betrag verringert.",212958,0,0,181,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,True,0,False,0,False,0,12,0,False,False,False,0
2870,"Haimatinon","Bei Verbrauch eines Stapels wird die durch <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Haima<UIGlow>01</UIGlow><UIForeground>01</UIForeground> gewährte Barriere erneuert. Bei Ablauf der Wirkungsdauer werden LP regeneriert, je nach übriger Stapelzahl.",217585,0,5,181,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,27,True,0,False,0,False,0,0,0,False,False,False,0
2871,"Kardia","Gewisse magische Attacken lösen Zusatzeffekte beim Ziel mit <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Kardion<UIGlow>01</UIGlow><UIForeground>01</UIForeground> aus.",212951,0,0,181,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2872,"Kardion","Erhält bestimmte Zusatzeffekte durch gewisse magische Attacken des Verursachers des Status.",212952,0,0,181,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,True,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2873,"Limitrausch","<UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Limitrausch<UIGlow>01</UIGlow><UIForeground>01</UIForeground> kann ausgeführt werden.",216308,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2874,"Aspektierende Ketten","Mit Kettenmagie gebunden, die den Gefangenen sowohl mit licht- als auch feueraspektiertem Äther erfüllt.",215372,0,0,1,2,17,352,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2875,"Aspektierende Ketten","Mit Kettenmagie gebunden, die den Gefangenen sowohl mit licht- als auch feueraspektiertem Äther erfüllt.",215372,0,0,1,2,17,352,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2876,"Mantel des Heros","In den Mantel des Heros gehüllt.",215633,89,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2877,"Mantel des Magos","In den Mantel des Magos gehüllt.",215634,89,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2878,"Mantel der Mousa","In den Mantel der Mousa gehüllt.",215385,89,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2879,"Adamas Schleier","Feindseligkeit gegen dich ist erhöht.",212506,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,200,0,False,0,False,0,False,0,0,0,False,False,False,0
2880,"Gift","Erleidet schrittweise Schaden durch Gift.",217001,54,8,1,2,1,0,False,False,False,False,False,False,False,True,True,0,0,False,False,10,0,False,0,False,5,False,0,0,0,False,False,False,0
2881,"","",0,0,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,True,False,20,0,True,0,False,0,False,0,0,0,False,False,False,0
2882,"被物理ダメージ増加","受ける物理ダメージが増加する状態。",215053,36,0,1,2,17,0,False,False,False,False,False,False,False,True,True,0,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
2883,"スロウ","オートアタックの攻撃間隔と、ウェポンスキルおよび魔法のキャストタイムとリキャストタイムが延長された状態。",215009,5,0,1,2,13,0,False,False,False,False,False,False,False,True,True,0,0,False,False,15,0,False,0,False,0,False,0,0,0,False,False,False,0
2884,"ＨＰ自然回復無効","ＨＰ自然回復が無効化された状態。",216825,0,0,1,2,17,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,14,False,0,False,0,False,0,0,0,False,False,False,0
2885,"Bindender Fluch","Mit Kettenmagie an Gefangene in der Nähe gebunden.",215375,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2886,"Bindender Fluch","Mit Kettenmagie an Gefangene in der Nähe gebunden.",215375,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2887,"Bindender Fluch","Mit Kettenmagie an Gefangene in der Nähe gebunden.",215375,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2888,"Treibender Fluch","Mit Kettenmagie an weit entfernte Gefangene gebunden.",215377,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2889,"Treibender Fluch","Mit Kettenmagie an weit entfernte Gefangene gebunden.",215377,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2890,"Treibender Fluch","Mit Kettenmagie an weit entfernte Gefangene gebunden.",215377,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2891,"Speergespür","Seltene Fischarten, die nur unter bestimmten Bedingungen erscheinen, werden wahrgenommen und können harpuniert werden.",211101,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2892,"","",0,89,0,1,2,0,0,True,False,True,True,False,False,False,False,True,0,0,True,False,0,4,True,0,False,0,False,0,30,0,False,False,False,0
2893,"Mutation","Durch die mutagene Infektion der Pestbeulen verwandelt.",215014,0,0,1,2,0,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2894,"","",0,0,0,1,1,0,0,True,False,True,True,False,False,False,False,True,0,0,True,False,0,4,True,0,False,0,False,0,0,0,False,False,False,0
2895,"Schwur des Friedens","Hält sein Versprechen an Shiva, kein fremdes Blut mehr zu vergießen. ",215456,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2896,"Schwur der Vergeltung","Unter Einfluss von Nidhoggs Schwur, sich an Ratatoskrs Mördern zu rächen. Erhaltene Heileffekte sind verringert und es wird schrittweise Schaden erlitten. Bei Ende des Effekts wird allen Umstehenden schlimmer Schmerz zugefügt.",215457,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,207,0,False,False,10,30,False,0,False,5,False,0,0,0,False,False,False,0
2897,"Versiegte Vergeltung","Von Nidhoggs Schwur der Vergeltung befreit.",215458,0,0,1,2,17,59,False,False,False,False,False,False,False,False,False,207,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2898,"Nagende Hitze","Nach Ablauf der Wirkungsdauer tritt der Status <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Pyretisch<UIGlow>01</UIGlow><UIForeground>01</UIForeground> ein.",215459,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,205,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2899,"Allmähliche Kühlung","Nach Ablauf der Wirkungsdauer tritt <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Tiefkühlung<UIGlow>01</UIGlow><UIForeground>01</UIForeground> ein.",215238,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,205,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2900,"Schrittweiser Dunkelschaden","Erleidet schrittweise Dunkelschaden.",215460,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,203,0,False,True,10,0,False,0,False,5,False,0,0,0,False,False,False,0
2901,"Schrittweiser Lichtschaden","Erleidet schrittweise Lichtschaden.",215461,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,203,0,False,True,10,0,False,0,False,5,False,0,0,0,False,False,False,0
2902,"Feuerresistenz - (stark)","Resistenz gegen Feuer ist stark verringert.",215595,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,150,0,False,False,-12,0,False,0,False,0,False,0,0,0,False,False,False,0
2903,"Eisresistenz - (stark)","Resistenz gegen Eis ist stark verringert.",215596,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,145,0,False,False,-12,0,False,0,False,0,False,0,0,0,False,False,False,0
2904,"Chronistin der Zeit","Zeichnet zukünftige Ereignisse auf. ",215382,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
2905,"Inversionsmodus","Wir<SoftHyphen/>kungs<SoftHyphen/>be<SoftHyphen/>reiche von Angriffen sind umgekehrt.",215422,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
2906,"●偽神獣の猛毒","●グレイプニルの攻撃によって付与された毒。特定の攻撃を受ける度に毒が進化し、様々な弱体効果へと変化する。",215841,0,0,1,2,17,35,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
